timestamp,unix_s,bpm
2026-09-23T13:53:38+10:00,1790135618.054,75
2026-09-23T13:53:39+10:00,1790135619.254,83
2026-09-23T13:53:39+10:00,1790135619.254,83
2026-09-23T13:53:39+10:00,1790135619.974,84
2026-09-23T13:53:39+10:00,1790135619.974,84
2026-09-23T13:53:41+10:00,1790135621.054,87
2026-09-23T13:53:41+10:00,1790135621.054,87
2026-09-23T13:53:42+10:00,1790135622.014,87
2026-09-23T13:53:42+10:00,1790135622.014,87
2026-09-23T13:53:42+10:00,1790135622.974,90
2026-09-23T13:53:42+10:00,1790135622.974,90
2026-09-23T13:53:44+10:00,1790135624.054,90
2026-09-23T13:53:44+10:00,1790135624.054,90
2026-09-23T13:53:45+10:00,1790135625.014,90
2026-09-23T13:53:45+10:00,1790135625.973,89
2026-09-23T13:53:45+10:00,1790135625.974,89
2026-09-23T13:53:47+10:00,1790135627.053,87
2026-09-23T13:53:47+10:00,1790135627.054,87
2026-09-23T13:53:48+10:00,1790135628.014,87
2026-09-23T13:53:48+10:00,1790135628.014,87
2026-09-23T13:53:48+10:00,1790135628.974,88
2026-09-23T13:53:48+10:00,1790135628.974,88
2026-09-23T13:53:50+10:00,1790135630.054,87
2026-09-23T13:53:50+10:00,1790135630.054,87
2026-09-23T13:53:51+10:00,1790135631.014,87
2026-09-23T13:53:51+10:00,1790135631.974,86
2026-09-23T13:53:51+10:00,1790135631.974,86
2026-09-23T13:53:53+10:00,1790135633.294,87
2026-09-23T13:53:53+10:00,1790135633.294,87
2026-09-23T13:53:54+10:00,1790135634.014,87
2026-09-23T13:53:54+10:00,1790135634.014,87
2026-09-23T13:53:54+10:00,1790135634.974,87
2026-09-23T13:53:54+10:00,1790135634.974,87
2026-09-23T13:53:56+10:00,1790135636.054,87
2026-09-23T13:53:56+10:00,1790135636.054,87
2026-09-23T13:53:57+10:00,1790135637.014,89
2026-09-23T13:53:57+10:00,1790135637.014,89
2026-09-23T13:53:57+10:00,1790135637.974,89
2026-09-23T13:53:57+10:00,1790135637.974,89
2026-09-23T13:53:59+10:00,1790135639.054,89
2026-09-23T13:53:59+10:00,1790135639.054,89
2026-09-23T13:54:00+10:00,1790135640.014,89
2026-09-23T13:54:00+10:00,1790135640.014,89
2026-09-23T13:54:00+10:00,1790135640.974,89
2026-09-23T13:54:00+10:00,1790135640.974,89
2026-09-23T13:54:02+10:00,1790135642.054,89
2026-09-23T13:54:02+10:00,1790135642.054,89
2026-09-23T13:54:03+10:00,1790135643.013,88
2026-09-23T13:54:03+10:00,1790135643.013,88
2026-09-23T13:54:04+10:00,1790135644.093,89
2026-09-23T13:54:04+10:00,1790135644.093,89
2026-09-23T13:54:05+10:00,1790135645.053,88
2026-09-23T13:54:05+10:00,1790135645.053,88
2026-09-23T13:54:06+10:00,1790135646.013,88
2026-09-23T13:54:06+10:00,1790135646.013,88
2026-09-23T13:54:07+10:00,1790135647.333,88
2026-09-23T13:54:07+10:00,1790135647.333,88
2026-09-23T13:54:08+10:00,1790135648.053,89
2026-09-23T13:54:08+10:00,1790135648.053,89
2026-09-23T13:54:09+10:00,1790135649.013,88
2026-09-23T13:54:10+10:00,1790135650.093,81
2026-09-23T13:54:10+10:00,1790135650.093,81
2026-09-23T13:54:11+10:00,1790135651.053,78
2026-09-23T13:54:11+10:00,1790135651.053,78
2026-09-23T13:54:12+10:00,1790135652.253,78
2026-09-23T13:54:12+10:00,1790135652.253,78
2026-09-23T13:54:13+10:00,1790135653.093,78
2026-09-23T13:54:13+10:00,1790135653.093,78
2026-09-23T13:54:14+10:00,1790135654.053,78
2026-09-23T13:54:14+10:00,1790135654.053,78
2026-09-23T13:54:15+10:00,1790135655.013,78
2026-09-23T13:54:15+10:00,1790135655.013,78
2026-09-23T13:54:16+10:00,1790135656.094,78
2026-09-23T13:54:16+10:00,1790135656.094,78
2026-09-23T13:54:17+10:00,1790135657.053,79
2026-09-23T13:54:17+10:00,1790135657.053,79
2026-09-23T13:54:18+10:00,1790135658.013,79
2026-09-23T13:54:18+10:00,1790135658.014,79
2026-09-23T13:54:19+10:00,1790135659.094,79
2026-09-23T13:54:19+10:00,1790135659.094,79
2026-09-23T13:54:20+10:00,1790135660.054,79
2026-09-23T13:54:20+10:00,1790135660.054,79
2026-09-23T13:54:21+10:00,1790135661.013,77
2026-09-23T13:54:21+10:00,1790135661.014,77
2026-09-23T13:54:22+10:00,1790135662.094,77
2026-09-23T13:54:22+10:00,1790135662.094,77
2026-09-23T13:54:23+10:00,1790135663.057,78
2026-09-23T13:54:23+10:00,1790135663.057,78
2026-09-23T13:54:24+10:00,1790135664.014,78
2026-09-23T13:54:25+10:00,1790135665.094,78
2026-09-23T13:54:26+10:00,1790135666.294,78
2026-09-23T13:54:26+10:00,1790135666.294,78
2026-09-23T13:54:27+10:00,1790135667.014,78
2026-09-23T13:54:27+10:00,1790135667.014,78
2026-09-23T13:54:28+10:00,1790135668.094,78
2026-09-23T13:54:28+10:00,1790135668.094,78
2026-09-23T13:54:29+10:00,1790135669.053,81
2026-09-23T13:54:29+10:00,1790135669.054,81
2026-09-23T13:54:30+10:00,1790135670.013,81
2026-09-23T13:54:30+10:00,1790135670.014,81
2026-09-23T13:54:31+10:00,1790135671.093,81
2026-09-23T13:54:31+10:00,1790135671.093,81
2026-09-23T13:54:32+10:00,1790135672.053,81
2026-09-23T13:54:32+10:00,1790135672.053,81
2026-09-23T13:54:33+10:00,1790135673.013,81
2026-09-23T13:54:33+10:00,1790135673.013,81
2026-09-23T13:54:34+10:00,1790135674.213,81
2026-09-23T13:54:34+10:00,1790135674.213,81
2026-09-23T13:54:35+10:00,1790135675.053,81
2026-09-23T13:54:35+10:00,1790135675.053,81
2026-09-23T13:54:36+10:00,1790135676.013,81
2026-09-23T13:54:36+10:00,1790135676.013,81
2026-09-23T13:54:37+10:00,1790135677.093,80
2026-09-23T13:54:37+10:00,1790135677.094,80
2026-09-23T13:54:38+10:00,1790135678.053,79
2026-09-23T13:54:38+10:00,1790135678.053,79
2026-09-23T13:54:39+10:00,1790135679.014,77
2026-09-23T13:54:39+10:00,1790135679.014,77
2026-09-23T13:54:40+10:00,1790135680.333,76
2026-09-23T13:54:40+10:00,1790135680.333,76
2026-09-23T13:54:41+10:00,1790135681.053,75
2026-09-23T13:54:41+10:00,1790135681.053,75
2026-09-23T13:54:42+10:00,1790135682.013,75
2026-09-23T13:54:42+10:00,1790135682.013,75
2026-09-23T13:54:43+10:00,1790135683.093,74
2026-09-23T13:54:43+10:00,1790135683.094,74
2026-09-23T13:54:44+10:00,1790135684.054,74
2026-09-23T13:54:44+10:00,1790135684.054,74
2026-09-23T13:54:45+10:00,1790135685.254,74
2026-09-23T13:54:46+10:00,1790135686.094,74
2026-09-23T13:54:46+10:00,1790135686.095,74
2026-09-23T13:54:47+10:00,1790135687.054,74
2026-09-23T13:54:47+10:00,1790135687.054,74
2026-09-23T13:54:48+10:00,1790135688.014,74
2026-09-23T13:54:48+10:00,1790135688.014,74
2026-09-23T13:54:49+10:00,1790135689.094,74
2026-09-23T13:54:49+10:00,1790135689.095,74
2026-09-23T13:54:50+10:00,1790135690.055,74
2026-09-23T13:54:50+10:00,1790135690.055,74
2026-09-23T13:54:51+10:00,1790135691.015,74
2026-09-23T13:54:51+10:00,1790135691.015,74
2026-09-23T13:54:52+10:00,1790135692.094,74
2026-09-23T13:54:52+10:00,1790135692.094,74
2026-09-23T13:54:53+10:00,1790135693.054,74
2026-09-23T13:54:53+10:00,1790135693.054,74
2026-09-23T13:54:54+10:00,1790135694.254,74
2026-09-23T13:54:54+10:00,1790135694.254,74
2026-09-23T13:54:55+10:00,1790135695.094,74
2026-09-23T13:54:55+10:00,1790135695.095,74
2026-09-23T13:54:56+10:00,1790135696.054,74
2026-09-23T13:54:56+10:00,1790135696.054,74
2026-09-23T13:54:57+10:00,1790135697.014,80
2026-09-23T13:54:57+10:00,1790135697.014,80
2026-09-23T13:54:58+10:00,1790135698.094,82
2026-09-23T13:54:58+10:00,1790135698.094,82
2026-09-23T13:54:59+10:00,1790135699.294,82
2026-09-23T13:54:59+10:00,1790135699.294,82
2026-09-23T13:55:00+10:00,1790135700.017,82
2026-09-23T13:55:00+10:00,1790135700.018,82
2026-09-23T13:55:01+10:00,1790135701.094,81
2026-09-23T13:55:01+10:00,1790135701.094,81
2026-09-23T13:55:02+10:00,1790135702.055,80
2026-09-23T13:55:02+10:00,1790135702.056,80
2026-09-23T13:55:03+10:00,1790135703.014,79
2026-09-23T13:55:03+10:00,1790135703.014,79
2026-09-23T13:55:04+10:00,1790135704.094,79
2026-09-23T13:55:04+10:00,1790135704.094,79
2026-09-23T13:55:05+10:00,1790135705.054,79
2026-09-23T13:55:05+10:00,1790135705.054,79
2026-09-23T13:55:06+10:00,1790135706.014,79
2026-09-23T13:55:06+10:00,1790135706.014,79
2026-09-23T13:55:07+10:00,1790135707.094,79
2026-09-23T13:55:07+10:00,1790135707.094,79
2026-09-23T13:55:08+10:00,1790135708.054,79
2026-09-23T13:55:08+10:00,1790135708.054,79
2026-09-23T13:55:09+10:00,1790135709.014,80
2026-09-23T13:55:09+10:00,1790135709.015,80
2026-09-23T13:55:10+10:00,1790135710.094,81
2026-09-23T13:55:10+10:00,1790135710.095,81
2026-09-23T13:55:11+10:00,1790135711.055,82
2026-09-23T13:55:11+10:00,1790135711.055,82
2026-09-23T13:55:12+10:00,1790135712.014,82
2026-09-23T13:55:13+10:00,1790135713.334,83
2026-09-23T13:55:13+10:00,1790135713.334,83
2026-09-23T13:55:14+10:00,1790135714.053,83
2026-09-23T13:55:14+10:00,1790135714.054,83
2026-09-23T13:55:15+10:00,1790135715.014,83
2026-09-23T13:55:15+10:00,1790135715.014,83
2026-09-23T13:55:16+10:00,1790135716.094,83
2026-09-23T13:55:16+10:00,1790135716.094,83
2026-09-23T13:55:17+10:00,1790135717.053,83
2026-09-23T13:55:17+10:00,1790135717.054,83
2026-09-23T13:55:18+10:00,1790135718.014,83
2026-09-23T13:55:18+10:00,1790135718.014,83
2026-09-23T13:55:19+10:00,1790135719.093,83
2026-09-23T13:55:19+10:00,1790135719.093,83
2026-09-23T13:55:20+10:00,1790135720.053,84
2026-09-23T13:55:20+10:00,1790135720.053,84
2026-09-23T13:55:21+10:00,1790135721.014,84
2026-09-23T13:55:21+10:00,1790135721.014,84
2026-09-23T13:55:22+10:00,1790135722.093,85
2026-09-23T13:55:22+10:00,1790135722.093,85
2026-09-23T13:55:23+10:00,1790135723.054,87
2026-09-23T13:55:23+10:00,1790135723.054,87
2026-09-23T13:55:24+10:00,1790135724.015,87
2026-09-23T13:55:25+10:00,1790135725.093,89
2026-09-23T13:55:25+10:00,1790135725.094,89
2026-09-23T13:55:26+10:00,1790135726.054,90
2026-09-23T13:55:26+10:00,1790135726.054,90
2026-09-23T13:55:27+10:00,1790135727.254,90
2026-09-23T13:55:27+10:00,1790135727.254,90
2026-09-23T13:55:28+10:00,1790135728.094,90
2026-09-23T13:55:28+10:00,1790135728.094,90
2026-09-23T13:55:29+10:00,1790135729.053,90
2026-09-23T13:55:29+10:00,1790135729.053,90
2026-09-23T13:55:30+10:00,1790135730.013,90
2026-09-23T13:55:30+10:00,1790135730.013,90
2026-09-23T13:55:31+10:00,1790135731.094,90
2026-09-23T13:55:32+10:00,1790135732.293,89
2026-09-23T13:55:33+10:00,1790135733.014,88
2026-09-23T13:55:33+10:00,1790135733.014,88
2026-09-23T13:55:34+10:00,1790135734.094,88
2026-09-23T13:55:34+10:00,1790135734.094,88
2026-09-23T13:55:35+10:00,1790135735.054,87
2026-09-23T13:55:35+10:00,1790135735.054,87
2026-09-23T13:55:36+10:00,1790135736.014,87
2026-09-23T13:55:36+10:00,1790135736.014,87
2026-09-23T13:55:37+10:00,1790135737.094,86
2026-09-23T13:55:37+10:00,1790135737.094,86
2026-09-23T13:55:38+10:00,1790135738.053,86
2026-09-23T13:55:38+10:00,1790135738.053,86
2026-09-23T13:55:39+10:00,1790135739.014,86
2026-09-23T13:55:39+10:00,1790135739.014,86
2026-09-23T13:55:40+10:00,1790135740.094,86
2026-09-23T13:55:40+10:00,1790135740.094,86
2026-09-23T13:55:41+10:00,1790135741.294,86
2026-09-23T13:55:41+10:00,1790135741.294,86
2026-09-23T13:55:42+10:00,1790135742.014,86
2026-09-23T13:55:42+10:00,1790135742.014,86
2026-09-23T13:55:43+10:00,1790135743.094,86
2026-09-23T13:55:43+10:00,1790135743.094,86
2026-09-23T13:55:44+10:00,1790135744.054,87
2026-09-23T13:55:44+10:00,1790135744.054,87
2026-09-23T13:55:45+10:00,1790135745.014,88
2026-09-23T13:55:45+10:00,1790135745.014,88
2026-09-23T13:55:46+10:00,1790135746.334,88
2026-09-23T13:55:46+10:00,1790135746.334,88
2026-09-23T13:55:47+10:00,1790135747.054,88
2026-09-23T13:55:47+10:00,1790135747.054,88
2026-09-23T13:55:48+10:00,1790135748.014,88
2026-09-23T13:55:48+10:00,1790135748.014,88
2026-09-23T13:55:49+10:00,1790135749.094,88
2026-09-23T13:55:49+10:00,1790135749.094,88
2026-09-23T13:55:50+10:00,1790135750.054,85
2026-09-23T13:55:50+10:00,1790135750.054,85
2026-09-23T13:55:51+10:00,1790135751.014,84
2026-09-23T13:55:51+10:00,1790135751.014,84
2026-09-23T13:55:52+10:00,1790135752.094,82
2026-09-23T13:55:52+10:00,1790135752.094,82
2026-09-23T13:55:53+10:00,1790135753.054,81
2026-09-23T13:55:54+10:00,1790135754.014,81
2026-09-23T13:55:55+10:00,1790135755.094,80
2026-09-23T13:55:55+10:00,1790135755.094,80
2026-09-23T13:55:56+10:00,1790135756.054,80
2026-09-23T13:55:57+10:00,1790135757.014,80
2026-09-23T13:55:57+10:00,1790135757.014,80
2026-09-23T13:55:58+10:00,1790135758.094,80
2026-09-23T13:55:58+10:00,1790135758.094,80
2026-09-23T13:55:59+10:00,1790135759.054,80
2026-09-23T13:55:59+10:00,1790135759.054,80
2026-09-23T13:56:00+10:00,1790135760.254,80
2026-09-23T13:56:00+10:00,1790135760.254,80
2026-09-23T13:56:01+10:00,1790135761.094,81
2026-09-23T13:56:01+10:00,1790135761.094,81
2026-09-23T13:56:02+10:00,1790135762.054,82
2026-09-23T13:56:02+10:00,1790135762.054,82
2026-09-23T13:56:03+10:00,1790135763.014,83
2026-09-23T13:56:03+10:00,1790135763.014,83
2026-09-23T13:56:04+10:00,1790135764.094,84
2026-09-23T13:56:04+10:00,1790135764.094,84
2026-09-23T13:56:05+10:00,1790135765.054,84
2026-09-23T13:56:05+10:00,1790135765.054,84
2026-09-23T13:56:06+10:00,1790135766.016,84
2026-09-23T13:56:06+10:00,1790135766.017,84
2026-09-23T13:56:07+10:00,1790135767.101,84
2026-09-23T13:56:07+10:00,1790135767.102,84
2026-09-23T13:56:08+10:00,1790135768.054,84
2026-09-23T13:56:08+10:00,1790135768.054,84
2026-09-23T13:56:09+10:00,1790135769.134,85
2026-09-23T13:56:09+10:00,1790135769.134,85
2026-09-23T13:56:10+10:00,1790135770.094,85
2026-09-23T13:56:10+10:00,1790135770.094,85
2026-09-23T13:56:11+10:00,1790135771.054,85
2026-09-23T13:56:11+10:00,1790135771.054,85
2026-09-23T13:56:12+10:00,1790135772.134,85
2026-09-23T13:56:12+10:00,1790135772.134,85
2026-09-23T13:56:13+10:00,1790135773.094,85
2026-09-23T13:56:13+10:00,1790135773.094,85
2026-09-23T13:56:14+10:00,1790135774.294,85
2026-09-23T13:56:14+10:00,1790135774.294,85
2026-09-23T13:56:15+10:00,1790135775.135,84
2026-09-23T13:56:15+10:00,1790135775.135,84
2026-09-23T13:56:16+10:00,1790135776.094,84
2026-09-23T13:56:16+10:00,1790135776.094,84
2026-09-23T13:56:17+10:00,1790135777.054,83
2026-09-23T13:56:17+10:00,1790135777.054,83
2026-09-23T13:56:18+10:00,1790135778.134,83
2026-09-23T13:56:18+10:00,1790135778.134,83
2026-09-23T13:56:19+10:00,1790135779.334,82
2026-09-23T13:56:19+10:00,1790135779.334,82
2026-09-23T13:56:20+10:00,1790135780.054,82
2026-09-23T13:56:21+10:00,1790135781.134,82
2026-09-23T13:56:21+10:00,1790135781.134,82
2026-09-23T13:56:22+10:00,1790135782.094,81
2026-09-23T13:56:22+10:00,1790135782.094,81
2026-09-23T13:56:23+10:00,1790135783.054,80
2026-09-23T13:56:24+10:00,1790135784.134,80
2026-09-23T13:56:25+10:00,1790135785.095,80
2026-09-23T13:56:25+10:00,1790135785.095,80
2026-09-23T13:56:26+10:00,1790135786.054,80
2026-09-23T13:56:26+10:00,1790135786.054,80
2026-09-23T13:56:27+10:00,1790135787.134,80
2026-09-23T13:56:27+10:00,1790135787.134,80
2026-09-23T13:56:28+10:00,1790135788.094,80
2026-09-23T13:56:29+10:00,1790135789.056,80
2026-09-23T13:56:29+10:00,1790135789.056,80
2026-09-23T13:56:30+10:00,1790135790.135,80
2026-09-23T13:56:31+10:00,1790135791.096,80
2026-09-23T13:56:31+10:00,1790135791.096,80
2026-09-23T13:56:32+10:00,1790135792.056,80
2026-09-23T13:56:32+10:00,1790135792.056,80
2026-09-23T13:56:33+10:00,1790135793.375,80
2026-09-23T13:56:34+10:00,1790135794.095,80
2026-09-23T13:56:34+10:00,1790135794.095,80
2026-09-23T13:56:35+10:00,1790135795.056,82
2026-09-23T13:56:35+10:00,1790135795.056,82
2026-09-23T13:56:36+10:00,1790135796.134,82
2026-09-23T13:56:36+10:00,1790135796.135,82
2026-09-23T13:56:37+10:00,1790135797.094,81
2026-09-23T13:56:37+10:00,1790135797.094,81
2026-09-23T13:56:38+10:00,1790135798.054,82
2026-09-23T13:56:38+10:00,1790135798.054,82
2026-09-23T13:56:39+10:00,1790135799.134,83
2026-09-23T13:56:39+10:00,1790135799.134,83
2026-09-23T13:56:40+10:00,1790135800.094,83
2026-09-23T13:56:40+10:00,1790135800.094,83
2026-09-23T13:56:41+10:00,1790135801.054,82
2026-09-23T13:56:41+10:00,1790135801.055,82
2026-09-23T13:56:42+10:00,1790135802.136,82
2026-09-23T13:56:42+10:00,1790135802.136,82
2026-09-23T13:56:43+10:00,1790135803.094,82
2026-09-23T13:56:43+10:00,1790135803.095,82
2026-09-23T13:56:44+10:00,1790135804.054,82
2026-09-23T13:56:44+10:00,1790135804.055,82
2026-09-23T13:56:45+10:00,1790135805.134,84
2026-09-23T13:56:45+10:00,1790135805.134,84
2026-09-23T13:56:46+10:00,1790135806.094,84
2026-09-23T13:56:46+10:00,1790135806.094,84
2026-09-23T13:56:47+10:00,1790135807.295,84
2026-09-23T13:56:47+10:00,1790135807.295,84
2026-09-23T13:56:48+10:00,1790135808.135,84
2026-09-23T13:56:49+10:00,1790135809.094,84
2026-09-23T13:56:49+10:00,1790135809.094,84
2026-09-23T13:56:50+10:00,1790135810.055,84
2026-09-23T13:56:50+10:00,1790135810.055,84
2026-09-23T13:56:51+10:00,1790135811.134,84
2026-09-23T13:56:51+10:00,1790135811.134,84
2026-09-23T13:56:52+10:00,1790135812.336,83
2026-09-23T13:56:52+10:00,1790135812.339,83
2026-09-23T13:56:53+10:00,1790135813.055,83
2026-09-23T13:56:53+10:00,1790135813.056,83
2026-09-23T13:56:54+10:00,1790135814.137,83
2026-09-23T13:56:54+10:00,1790135814.138,83
2026-09-23T13:56:55+10:00,1790135815.095,84
2026-09-23T13:56:55+10:00,1790135815.095,84
2026-09-23T13:56:56+10:00,1790135816.054,84
2026-09-23T13:56:57+10:00,1790135817.134,83
2026-09-23T13:56:57+10:00,1790135817.134,83
2026-09-23T13:56:58+10:00,1790135818.095,83
2026-09-23T13:56:58+10:00,1790135818.095,83
2026-09-23T13:56:59+10:00,1790135819.054,83
2026-09-23T13:56:59+10:00,1790135819.054,83
2026-09-23T13:57:00+10:00,1790135820.135,83
2026-09-23T13:57:00+10:00,1790135820.135,83
2026-09-23T13:57:01+10:00,1790135821.335,84
2026-09-23T13:57:01+10:00,1790135821.335,84
2026-09-23T13:57:02+10:00,1790135822.055,84
2026-09-23T13:57:02+10:00,1790135822.055,84
2026-09-23T13:57:03+10:00,1790135823.135,84
2026-09-23T13:57:04+10:00,1790135824.096,84
2026-09-23T13:57:04+10:00,1790135824.098,84
2026-09-23T13:57:05+10:00,1790135825.056,83
2026-09-23T13:57:05+10:00,1790135825.065,83
2026-09-23T13:57:06+10:00,1790135826.375,83
2026-09-23T13:57:06+10:00,1790135826.375,83
2026-09-23T13:57:07+10:00,1790135827.095,82
2026-09-23T13:57:07+10:00,1790135827.095,82
2026-09-23T13:57:08+10:00,1790135828.055,81
2026-09-23T13:57:08+10:00,1790135828.055,81
2026-09-23T13:57:09+10:00,1790135829.135,81
2026-09-23T13:57:09+10:00,1790135829.135,81
2026-09-23T13:57:10+10:00,1790135830.095,80
2026-09-23T13:57:10+10:00,1790135830.095,80
2026-09-23T13:57:11+10:00,1790135831.055,80
2026-09-23T13:57:11+10:00,1790135831.055,80
2026-09-23T13:57:12+10:00,1790135832.135,80
2026-09-23T13:57:12+10:00,1790135832.135,80
2026-09-23T13:57:13+10:00,1790135833.095,80
2026-09-23T13:57:13+10:00,1790135833.095,80
2026-09-23T13:57:14+10:00,1790135834.054,80
2026-09-23T13:57:14+10:00,1790135834.055,80
2026-09-23T13:57:15+10:00,1790135835.135,80
2026-09-23T13:57:15+10:00,1790135835.136,80
2026-09-23T13:57:16+10:00,1790135836.095,80
2026-09-23T13:57:16+10:00,1790135836.096,80
2026-09-23T13:57:17+10:00,1790135837.055,80
2026-09-23T13:57:17+10:00,1790135837.055,80
2026-09-23T13:57:18+10:00,1790135838.135,80
2026-09-23T13:57:18+10:00,1790135838.135,80
2026-09-23T13:57:19+10:00,1790135839.096,80
2026-09-23T13:57:19+10:00,1790135839.097,80
2026-09-23T13:57:20+10:00,1790135840.297,79
2026-09-23T13:57:20+10:00,1790135840.299,79
2026-09-23T13:57:21+10:00,1790135841.137,77
2026-09-23T13:57:21+10:00,1790135841.137,77
2026-09-23T13:57:22+10:00,1790135842.095,77
2026-09-23T13:57:23+10:00,1790135843.054,76
2026-09-23T13:57:23+10:00,1790135843.055,76
2026-09-23T13:57:24+10:00,1790135844.135,76
2026-09-23T13:57:24+10:00,1790135844.135,76
2026-09-23T13:57:25+10:00,1790135845.095,76
2026-09-23T13:57:25+10:00,1790135845.095,76
2026-09-23T13:57:26+10:00,1790135846.056,76
2026-09-23T13:57:26+10:00,1790135846.057,76
2026-09-23T13:57:27+10:00,1790135847.137,76
2026-09-23T13:57:27+10:00,1790135847.139,76
