timestamp,unix_s,bpm
2026-09-23T12:24:36+10:00,1790130276.947,93
2026-09-23T12:24:37+10:00,1790130277.907,93
2026-09-23T12:24:38+10:00,1790130278.986,93
2026-09-23T12:24:39+10:00,1790130279.947,93
2026-09-23T12:24:40+10:00,1790130280.907,93
2026-09-23T12:24:41+10:00,1790130281.987,93
2026-09-23T12:24:42+10:00,1790130282.947,93
2026-09-23T12:24:43+10:00,1790130283.907,93
2026-09-23T12:24:44+10:00,1790130284.987,93
2026-09-23T12:24:45+10:00,1790130285.946,93
2026-09-23T12:24:46+10:00,1790130286.907,93
2026-09-23T12:24:47+10:00,1790130287.987,93
2026-09-23T12:24:48+10:00,1790130288.947,93
2026-09-23T12:24:49+10:00,1790130289.907,93
2026-09-23T12:24:50+10:00,1790130290.987,93
2026-09-23T12:24:51+10:00,1790130291.947,93
2026-09-23T12:24:52+10:00,1790130292.907,93
2026-09-23T12:24:53+10:00,1790130293.987,93
2026-09-23T12:24:54+10:00,1790130294.947,93
2026-09-23T12:24:56+10:00,1790130296.027,93
2026-09-23T12:24:56+10:00,1790130296.987,93
2026-09-23T12:24:57+10:00,1790130297.946,93
2026-09-23T12:24:59+10:00,1790130299.027,93
2026-09-23T12:24:59+10:00,1790130299.987,93
2026-09-23T12:25:00+10:00,1790130300.947,93
2026-09-23T12:25:02+10:00,1790130302.028,93
2026-09-23T12:25:02+10:00,1790130302.987,93
2026-09-23T12:25:03+10:00,1790130303.947,93
2026-09-23T12:25:05+10:00,1790130305.027,93
2026-09-23T12:25:05+10:00,1790130305.987,93
2026-09-23T12:25:06+10:00,1790130306.947,93
2026-09-23T12:25:08+10:00,1790130308.027,93
2026-09-23T12:25:08+10:00,1790130308.987,93
2026-09-23T12:25:09+10:00,1790130309.947,93
2026-09-23T12:25:11+10:00,1790130311.027,96
2026-09-23T12:25:11+10:00,1790130311.987,97
2026-09-23T12:25:12+10:00,1790130312.946,97
2026-09-23T12:25:14+10:00,1790130314.027,96
2026-09-23T12:25:14+10:00,1790130314.987,96
2026-09-23T12:25:15+10:00,1790130315.948,97
2026-09-23T12:25:17+10:00,1790130317.027,97
2026-09-23T12:25:17+10:00,1790130317.987,97
2026-09-23T12:25:18+10:00,1790130318.947,97
2026-09-23T12:25:20+10:00,1790130320.027,97
2026-09-23T12:25:20+10:00,1790130320.987,97
2026-09-23T12:25:21+10:00,1790130321.947,97
2026-09-23T12:25:23+10:00,1790130323.027,98
2026-09-23T12:25:23+10:00,1790130323.987,98
2026-09-23T12:25:24+10:00,1790130324.947,98
2026-09-23T12:25:26+10:00,1790130326.027,94
2026-09-23T12:25:26+10:00,1790130326.987,94
2026-09-23T12:25:27+10:00,1790130327.947,90
2026-09-23T12:25:29+10:00,1790130329.028,85
2026-09-23T12:25:29+10:00,1790130329.988,82
2026-09-23T12:25:30+10:00,1790130330.947,82
2026-09-23T12:25:32+10:00,1790130332.028,81
2026-09-23T12:25:32+10:00,1790130332.988,81
2026-09-23T12:25:33+10:00,1790130333.947,81
2026-09-23T12:25:35+10:00,1790130335.027,81
2026-09-23T12:25:35+10:00,1790130335.988,81
2026-09-23T12:25:36+10:00,1790130336.947,81
2026-09-23T12:25:38+10:00,1790130338.027,82
2026-09-23T12:25:38+10:00,1790130338.988,81
2026-09-23T12:25:39+10:00,1790130339.947,81
2026-09-23T12:25:41+10:00,1790130341.028,82
2026-09-23T12:25:41+10:00,1790130341.987,82
2026-09-23T12:25:42+10:00,1790130342.947,82
2026-09-23T12:25:44+10:00,1790130344.027,81
2026-09-23T12:25:44+10:00,1790130344.987,81
2026-09-23T12:25:45+10:00,1790130345.947,80
2026-09-23T12:25:47+10:00,1790130347.027,79
2026-09-23T12:25:47+10:00,1790130347.987,79
2026-09-23T12:25:48+10:00,1790130348.947,79
2026-09-23T12:25:50+10:00,1790130350.027,79
2026-09-23T12:25:50+10:00,1790130350.987,79
2026-09-23T12:25:51+10:00,1790130351.947,79
2026-09-23T12:25:53+10:00,1790130353.027,79
2026-09-23T12:25:53+10:00,1790130353.987,79
2026-09-23T12:25:54+10:00,1790130354.948,79
2026-09-23T12:25:56+10:00,1790130356.027,79
2026-09-23T12:25:56+10:00,1790130356.987,79
2026-09-23T12:25:57+10:00,1790130357.947,79
2026-09-23T12:25:59+10:00,1790130359.027,79
2026-09-23T12:25:59+10:00,1790130359.987,79
2026-09-23T12:26:00+10:00,1790130360.947,79
2026-09-23T12:26:02+10:00,1790130362.028,79
2026-09-23T12:26:02+10:00,1790130362.987,79
2026-09-23T12:26:03+10:00,1790130363.947,79
2026-09-23T12:26:05+10:00,1790130365.027,80
2026-09-23T12:26:05+10:00,1790130365.987,80
2026-09-23T12:26:06+10:00,1790130366.947,80
2026-09-23T12:26:08+10:00,1790130368.027,80
2026-09-23T12:26:08+10:00,1790130368.988,80
2026-09-23T12:26:09+10:00,1790130369.947,80
2026-09-23T12:26:11+10:00,1790130371.028,79
2026-09-23T12:26:11+10:00,1790130371.988,79
2026-09-23T12:26:12+10:00,1790130372.947,79
2026-09-23T12:26:14+10:00,1790130374.027,79
2026-09-23T12:26:14+10:00,1790130374.987,79
2026-09-23T12:26:15+10:00,1790130375.947,79
2026-09-23T12:26:17+10:00,1790130377.028,79
2026-09-23T12:26:17+10:00,1790130377.987,79
2026-09-23T12:26:19+10:00,1790130379.188,79
2026-09-23T12:26:20+10:00,1790130380.149,79
2026-09-23T12:26:21+10:00,1790130381.107,80
2026-09-23T12:26:22+10:00,1790130382.188,81
2026-09-23T12:26:23+10:00,1790130383.147,82
2026-09-23T12:26:24+10:00,1790130384.228,82
2026-09-23T12:26:25+10:00,1790130385.187,82
2026-09-23T12:26:26+10:00,1790130386.147,82
2026-09-23T12:26:27+10:00,1790130387.227,79
2026-09-23T12:26:28+10:00,1790130388.187,78
2026-09-23T12:26:29+10:00,1790130389.387,78
2026-09-23T12:26:30+10:00,1790130390.228,78
2026-09-23T12:26:31+10:00,1790130391.188,78
2026-09-23T12:26:32+10:00,1790130392.147,78
2026-09-23T12:26:33+10:00,1790130393.227,78
2026-09-23T12:26:34+10:00,1790130394.427,78
2026-09-23T12:26:35+10:00,1790130395.148,77
2026-09-23T12:26:36+10:00,1790130396.228,77
2026-09-23T12:26:37+10:00,1790130397.187,78
2026-09-23T12:26:38+10:00,1790130398.147,78
2026-09-23T12:26:39+10:00,1790130399.228,79
2026-09-23T12:26:40+10:00,1790130400.188,79
2026-09-23T12:26:41+10:00,1790130401.148,79
2026-09-23T12:26:42+10:00,1790130402.228,79
2026-09-23T12:26:43+10:00,1790130403.187,79
2026-09-23T12:26:44+10:00,1790130404.148,79
2026-09-23T12:26:45+10:00,1790130405.227,78
2026-09-23T12:26:46+10:00,1790130406.188,78
2026-09-23T12:26:47+10:00,1790130407.147,78
2026-09-23T12:26:48+10:00,1790130408.467,78
2026-09-23T12:26:49+10:00,1790130409.187,78
2026-09-23T12:26:50+10:00,1790130410.147,80
2026-09-23T12:26:51+10:00,1790130411.227,82
2026-09-23T12:26:52+10:00,1790130412.187,83
2026-09-23T12:26:53+10:00,1790130413.147,83
2026-09-23T12:26:54+10:00,1790130414.228,83
2026-09-23T12:26:55+10:00,1790130415.188,83
2026-09-23T12:26:56+10:00,1790130416.148,83
2026-09-23T12:26:57+10:00,1790130417.228,83
2026-09-23T12:26:58+10:00,1790130418.188,84
2026-09-23T12:26:59+10:00,1790130419.147,84
2026-09-23T12:27:00+10:00,1790130420.228,84
2026-09-23T12:27:01+10:00,1790130421.188,83
2026-09-23T12:27:02+10:00,1790130422.388,83
2026-09-23T12:27:03+10:00,1790130423.228,83
2026-09-23T12:27:04+10:00,1790130424.188,83
2026-09-23T12:27:05+10:00,1790130425.148,83
2026-09-23T12:27:06+10:00,1790130426.227,83
2026-09-23T12:27:07+10:00,1790130427.428,84
2026-09-23T12:27:08+10:00,1790130428.148,83
2026-09-23T12:27:09+10:00,1790130429.227,84
2026-09-23T12:27:10+10:00,1790130430.187,83
2026-09-23T12:27:11+10:00,1790130431.148,83
2026-09-23T12:27:12+10:00,1790130432.227,83
2026-09-23T12:27:13+10:00,1790130433.188,83
2026-09-23T12:27:14+10:00,1790130434.147,83
2026-09-23T12:27:15+10:00,1790130435.228,83
2026-09-23T12:27:16+10:00,1790130436.429,86
2026-09-23T12:27:17+10:00,1790130437.147,86
2026-09-23T12:27:18+10:00,1790130438.227,86
2026-09-23T12:27:19+10:00,1790130439.188,86
2026-09-23T12:27:20+10:00,1790130440.148,86
2026-09-23T12:27:21+10:00,1790130441.468,86
2026-09-23T12:27:22+10:00,1790130442.187,87
2026-09-23T12:27:23+10:00,1790130443.147,88
2026-09-23T12:27:24+10:00,1790130444.227,88
2026-09-23T12:27:25+10:00,1790130445.188,88
2026-09-23T12:27:26+10:00,1790130446.147,87
2026-09-23T12:27:27+10:00,1790130447.228,87
2026-09-23T12:27:28+10:00,1790130448.188,88
2026-09-23T12:27:29+10:00,1790130449.148,90
2026-09-23T12:27:30+10:00,1790130450.227,90
2026-09-23T12:27:31+10:00,1790130451.188,90
2026-09-23T12:27:32+10:00,1790130452.147,90
2026-09-23T12:27:33+10:00,1790130453.227,90
2026-09-23T12:27:34+10:00,1790130454.187,90
2026-09-23T12:27:35+10:00,1790130455.388,90
2026-09-23T12:27:36+10:00,1790130456.228,90
2026-09-23T12:27:37+10:00,1790130457.188,90
2026-09-23T12:27:38+10:00,1790130458.147,90
2026-09-23T12:27:39+10:00,1790130459.227,90
2026-09-23T12:27:40+10:00,1790130460.188,90
2026-09-23T12:27:41+10:00,1790130461.148,90
2026-09-23T12:27:42+10:00,1790130462.227,90
2026-09-23T12:27:43+10:00,1790130463.188,90
2026-09-23T12:27:44+10:00,1790130464.148,90
2026-09-23T12:27:45+10:00,1790130465.228,90
2026-09-23T12:27:46+10:00,1790130466.188,90
2026-09-23T12:27:47+10:00,1790130467.148,90
2026-09-23T12:27:48+10:00,1790130468.228,90
2026-09-23T12:27:49+10:00,1790130469.427,90
2026-09-23T12:27:50+10:00,1790130470.147,92
2026-09-23T12:27:51+10:00,1790130471.228,92
2026-09-23T12:27:52+10:00,1790130472.188,93
2026-09-23T12:27:53+10:00,1790130473.147,93
2026-09-23T12:27:54+10:00,1790130474.467,93
2026-09-23T12:27:55+10:00,1790130475.188,92
2026-09-23T12:27:56+10:00,1790130476.147,92
2026-09-23T12:27:57+10:00,1790130477.227,92
2026-09-23T12:27:58+10:00,1790130478.188,92
2026-09-23T12:27:59+10:00,1790130479.147,92
2026-09-23T12:28:00+10:00,1790130480.228,92
2026-09-23T12:28:01+10:00,1790130481.188,91
2026-09-23T12:28:02+10:00,1790130482.148,90
2026-09-23T12:28:03+10:00,1790130483.228,90
2026-09-23T12:28:04+10:00,1790130484.187,88
2026-09-23T12:28:05+10:00,1790130485.148,87
2026-09-23T12:28:06+10:00,1790130486.228,87
2026-09-23T12:28:07+10:00,1790130487.188,87
2026-09-23T12:28:08+10:00,1790130488.147,87
2026-09-23T12:28:09+10:00,1790130489.228,88
2026-09-23T12:28:10+10:00,1790130490.189,88
2026-09-23T12:28:11+10:00,1790130491.268,84
2026-09-23T12:28:12+10:00,1790130492.228,84
2026-09-23T12:28:13+10:00,1790130493.188,84
2026-09-23T12:28:14+10:00,1790130494.268,81
2026-09-23T12:28:15+10:00,1790130495.227,79
2026-09-23T12:28:16+10:00,1790130496.188,79
2026-09-23T12:28:17+10:00,1790130497.268,79
2026-09-23T12:28:18+10:00,1790130498.230,79
2026-09-23T12:28:19+10:00,1790130499.191,79
2026-09-23T12:28:20+10:00,1790130500.272,79
2026-09-23T12:28:21+10:00,1790130501.230,77
2026-09-23T12:28:22+10:00,1790130502.428,77
2026-09-23T12:28:23+10:00,1790130503.268,77
2026-09-23T12:28:24+10:00,1790130504.241,77
2026-09-23T12:28:25+10:00,1790130505.188,77
2026-09-23T12:28:26+10:00,1790130506.269,77
2026-09-23T12:28:27+10:00,1790130507.243,77
2026-09-23T12:28:28+10:00,1790130508.218,77
2026-09-23T12:28:29+10:00,1790130509.310,77
2026-09-23T12:28:30+10:00,1790130510.228,77
2026-09-23T12:28:31+10:00,1790130511.192,77
2026-09-23T12:28:32+10:00,1790130512.268,78
2026-09-23T12:28:33+10:00,1790130513.229,78
2026-09-23T12:28:34+10:00,1790130514.196,78
2026-09-23T12:28:35+10:00,1790130515.280,77
2026-09-23T12:28:36+10:00,1790130516.470,77
2026-09-23T12:28:37+10:00,1790130517.188,77
2026-09-23T12:28:38+10:00,1790130518.268,77
2026-09-23T12:28:39+10:00,1790130519.228,77
2026-09-23T12:28:40+10:00,1790130520.188,77
2026-09-23T12:28:41+10:00,1790130521.510,77
2026-09-23T12:28:42+10:00,1790130522.228,77
2026-09-23T12:28:43+10:00,1790130523.188,77
2026-09-23T12:28:44+10:00,1790130524.268,77
2026-09-23T12:28:45+10:00,1790130525.228,77
2026-09-23T12:28:46+10:00,1790130526.188,74
2026-09-23T12:28:47+10:00,1790130527.269,75
2026-09-23T12:28:48+10:00,1790130528.229,75
2026-09-23T12:28:49+10:00,1790130529.189,75
2026-09-23T12:28:50+10:00,1790130530.269,75
2026-09-23T12:28:51+10:00,1790130531.228,77
2026-09-23T12:28:52+10:00,1790130532.190,80
2026-09-23T12:28:53+10:00,1790130533.269,81
2026-09-23T12:28:54+10:00,1790130534.229,81
2026-09-23T12:28:55+10:00,1790130535.428,80
2026-09-23T12:28:56+10:00,1790130536.269,80
2026-09-23T12:28:57+10:00,1790130537.229,80
2026-09-23T12:28:58+10:00,1790130538.191,80
2026-09-23T12:28:59+10:00,1790130539.270,80
2026-09-23T12:29:00+10:00,1790130540.230,80
2026-09-23T12:29:01+10:00,1790130541.192,80
2026-09-23T12:29:02+10:00,1790130542.281,81
2026-09-23T12:29:03+10:00,1790130543.232,80
2026-09-23T12:29:04+10:00,1790130544.191,80
2026-09-23T12:29:05+10:00,1790130545.270,81
2026-09-23T12:29:06+10:00,1790130546.230,81
2026-09-23T12:29:07+10:00,1790130547.191,81
2026-09-23T12:29:08+10:00,1790130548.272,81
2026-09-23T12:29:09+10:00,1790130549.475,83
2026-09-23T12:29:10+10:00,1790130550.189,84
2026-09-23T12:29:11+10:00,1790130551.270,84
2026-09-23T12:29:12+10:00,1790130552.231,84
2026-09-23T12:29:13+10:00,1790130553.192,85
2026-09-23T12:29:14+10:00,1790130554.275,85
2026-09-23T12:29:15+10:00,1790130555.231,85
2026-09-23T12:29:16+10:00,1790130556.191,85
2026-09-23T12:29:17+10:00,1790130557.271,85
2026-09-23T12:29:18+10:00,1790130558.230,85
2026-09-23T12:29:19+10:00,1790130559.189,85
2026-09-23T12:29:20+10:00,1790130560.270,85
2026-09-23T12:29:21+10:00,1790130561.229,85
2026-09-23T12:29:22+10:00,1790130562.311,85
2026-09-23T12:29:23+10:00,1790130563.269,85
2026-09-23T12:29:24+10:00,1790130564.231,85
2026-09-23T12:29:25+10:00,1790130565.310,85
2026-09-23T12:29:26+10:00,1790130566.271,85
2026-09-23T12:29:27+10:00,1790130567.231,85
2026-09-23T12:29:28+10:00,1790130568.554,84
2026-09-23T12:29:29+10:00,1790130569.273,84
2026-09-23T12:29:30+10:00,1790130570.232,84
2026-09-23T12:29:31+10:00,1790130571.316,85
2026-09-23T12:29:32+10:00,1790130572.274,84
2026-09-23T12:29:33+10:00,1790130573.231,84
2026-09-23T12:29:34+10:00,1790130574.310,84
2026-09-23T12:29:35+10:00,1790130575.271,84
2026-09-23T12:29:36+10:00,1790130576.230,84
2026-09-23T12:29:37+10:00,1790130577.310,84
2026-09-23T12:29:38+10:00,1790130578.271,84
2026-09-23T12:29:39+10:00,1790130579.229,84
2026-09-23T12:29:40+10:00,1790130580.309,84
2026-09-23T12:29:41+10:00,1790130581.269,84
2026-09-23T12:29:42+10:00,1790130582.469,84
2026-09-23T12:29:43+10:00,1790130583.308,85
2026-09-23T12:29:44+10:00,1790130584.270,85
2026-09-23T12:29:45+10:00,1790130585.230,85
2026-09-23T12:29:46+10:00,1790130586.309,84
2026-09-23T12:29:47+10:00,1790130587.269,84
2026-09-23T12:29:48+10:00,1790130588.229,84
2026-09-23T12:29:49+10:00,1790130589.309,84
2026-09-23T12:29:50+10:00,1790130590.268,84
2026-09-23T12:29:51+10:00,1790130591.228,84
2026-09-23T12:29:52+10:00,1790130592.309,84
2026-09-23T12:29:53+10:00,1790130593.268,84
2026-09-23T12:29:54+10:00,1790130594.228,84
2026-09-23T12:29:55+10:00,1790130595.308,86
2026-09-23T12:29:56+10:00,1790130596.508,86
2026-09-23T12:29:57+10:00,1790130597.228,86
2026-09-23T12:29:58+10:00,1790130598.308,86
2026-09-23T12:29:59+10:00,1790130599.268,86
2026-09-23T12:30:00+10:00,1790130600.228,86
2026-09-23T12:30:01+10:00,1790130601.550,86
2026-09-23T12:30:02+10:00,1790130602.269,87
2026-09-23T12:30:03+10:00,1790130603.228,88
2026-09-23T12:30:04+10:00,1790130604.311,89
2026-09-23T12:30:05+10:00,1790130605.272,89
2026-09-23T12:30:06+10:00,1790130606.229,89
2026-09-23T12:30:07+10:00,1790130607.309,89
2026-09-23T12:30:08+10:00,1790130608.277,89
2026-09-23T12:30:09+10:00,1790130609.231,90
2026-09-23T12:30:10+10:00,1790130610.311,91
2026-09-23T12:30:11+10:00,1790130611.272,92
2026-09-23T12:30:12+10:00,1790130612.230,92
2026-09-23T12:30:13+10:00,1790130613.310,93
2026-09-23T12:30:14+10:00,1790130614.268,94
2026-09-23T12:30:15+10:00,1790130615.228,95
2026-09-23T12:30:16+10:00,1790130616.308,95
2026-09-23T12:30:17+10:00,1790130617.268,95
2026-09-23T12:30:18+10:00,1790130618.232,95
2026-09-23T12:30:19+10:00,1790130619.310,95
2026-09-23T12:30:20+10:00,1790130620.277,95
2026-09-23T12:30:21+10:00,1790130621.232,95
2026-09-23T12:30:22+10:00,1790130622.310,95
2026-09-23T12:30:23+10:00,1790130623.275,95
2026-09-23T12:30:24+10:00,1790130624.366,95
2026-09-23T12:30:25+10:00,1790130625.315,94
2026-09-23T12:30:26+10:00,1790130626.272,94
2026-09-23T12:30:27+10:00,1790130627.351,93
2026-09-23T12:30:28+10:00,1790130628.310,93
2026-09-23T12:30:29+10:00,1790130629.511,93
2026-09-23T12:30:30+10:00,1790130630.350,93
2026-09-23T12:30:31+10:00,1790130631.311,93
2026-09-23T12:30:32+10:00,1790130632.282,93
2026-09-23T12:30:33+10:00,1790130633.356,93
2026-09-23T12:30:34+10:00,1790130634.311,93
2026-09-23T12:30:35+10:00,1790130635.271,93
2026-09-23T12:30:36+10:00,1790130636.350,93
2026-09-23T12:30:37+10:00,1790130637.311,93
2026-09-23T12:30:38+10:00,1790130638.274,93
2026-09-23T12:30:39+10:00,1790130639.352,93
2026-09-23T12:30:40+10:00,1790130640.312,93
2026-09-23T12:30:41+10:00,1790130641.271,93
2026-09-23T12:30:42+10:00,1790130642.351,93
2026-09-23T12:30:43+10:00,1790130643.553,93
2026-09-23T12:30:44+10:00,1790130644.271,93
2026-09-23T12:30:45+10:00,1790130645.352,93
2026-09-23T12:30:46+10:00,1790130646.316,93
2026-09-23T12:30:47+10:00,1790130647.271,93
2026-09-23T12:30:48+10:00,1790130648.594,93
2026-09-23T12:30:49+10:00,1790130649.311,93
2026-09-23T12:30:50+10:00,1790130650.271,93
2026-09-23T12:30:51+10:00,1790130651.351,93
2026-09-23T12:30:52+10:00,1790130652.312,94
2026-09-23T12:30:53+10:00,1790130653.269,94
2026-09-23T12:30:54+10:00,1790130654.349,94
2026-09-23T12:30:55+10:00,1790130655.309,94
2026-09-23T12:30:56+10:00,1790130656.268,94
2026-09-23T12:30:57+10:00,1790130657.348,94
2026-09-23T12:30:58+10:00,1790130658.309,94
2026-09-23T12:30:59+10:00,1790130659.268,94
2026-09-23T12:31:00+10:00,1790130660.349,93
2026-09-23T12:31:01+10:00,1790130661.309,93
2026-09-23T12:31:02+10:00,1790130662.509,93
2026-09-23T12:31:03+10:00,1790130663.348,93
2026-09-23T12:31:04+10:00,1790130664.309,93
